 ±º‰¥¡,CH1-æ‡¿Î1
1185.16335,-0.06326
1185.16435,-0.063051
1185.16535,-0.062807
1185.16635,-0.062555
1185.16735,-0.062337
1185.16835,-0.062131
1185.16935,-0.061949
1185.17035,-0.061764
1185.17135,-0.061569
1185.17235,-0.061316
1185.17335,-0.060999
1185.17435,-0.060594
1185.17535,-0.060135
1185.17635,-0.059632
1185.17735,-0.059088
1185.17835,-0.058506
1185.17935,-0.057902
1185.18035,-0.0573
1185.18135,-0.056717
1185.18235,-0.056144
1185.18335,-0.055552
1185.18435,-0.054948
1185.18535,-0.054338
1185.18635,-0.053748
1185.18735,-0.053185
1185.18835,-0.052682
1185.18935,-0.052249
1185.19035,-0.051895
1185.19135,-0.051609
1185.19235,-0.051381
1185.19335,-0.051211
1185.19435,-0.051092
1185.19535,-0.051006
1185.19635,-0.050953
1185.19735,-0.050948
1185.19835,-0.050999
1185.19935,-0.051127
1185.20035,-0.051357
1185.20135,-0.051684
1185.20235,-0.052079
1185.20335,-0.052543
1185.20435,-0.053064
1185.20535,-0.053633
1185.20635,-0.054234
1185.20735,-0.054881
1185.20835,-0.055538
1185.20935,-0.056211
1185.21035,-0.056923
1185.21135,-0.057667
1185.21235,-0.058421
1185.21335,-0.059145
1185.21435,-0.059848
1185.21535,-0.060505
1185.21635,-0.061113
1185.21735,-0.061644
1185.21835,-0.06211
1185.21935,-0.062488
1185.22035,-0.062783
1185.22135,-0.06299
1185.22235,-0.063119
1185.22335,-0.063161
1185.22435,-0.063154
1185.22535,-0.063095
1185.22635,-0.062967
1185.22735,-0.062772
1185.22835,-0.062533
1185.22935,-0.062272
1185.23035,-0.061957
1185.23135,-0.061617
1185.23235,-0.06123
1185.23335,-0.060832
1185.23435,-0.060436
1185.23535,-0.060051
1185.23635,-0.059687
1185.23735,-0.05938
1185.23835,-0.059124
1185.23935,-0.058919
1185.24035,-0.058743
1185.24135,-0.058582
1185.24235,-0.058465
1185.24335,-0.058386
1185.24435,-0.058351
1185.24535,-0.058377
1185.24635,-0.058476
1185.24735,-0.058628
1185.24835,-0.058853
1185.24935,-0.059128
1185.25035,-0.059436
1185.25135,-0.059757
1185.25235,-0.060068
1185.25335,-0.060347
1185.25435,-0.060602
1185.25535,-0.060836
1185.25635,-0.061065
1185.25735,-0.061305
1185.25835,-0.061529
1185.25935,-0.061725
1185.26035,-0.061887
1185.26135,-0.061969
1185.26235,-0.061993
1185.26335,-0.061968
1185.26435,-0.061879
1185.26535,-0.061753
1185.26635,-0.061595
1185.26735,-0.061444
1185.26835,-0.061286
1185.26935,-0.061137
1185.27035,-0.060976
1185.27135,-0.060787
1185.27235,-0.060571
1185.27335,-0.060329
1185.27435,-0.06008
1185.27535,-0.05983
1185.27635,-0.05957
1185.27735,-0.059352
1185.27835,-0.05912
1185.27935,-0.058862
1185.28035,-0.058597
1185.28135,-0.05831
1185.28235,-0.058006
1185.28335,-0.057671
1185.28435,-0.057339
1185.28535,-0.056995
1185.28635,-0.056683
1185.28735,-0.056399
1185.28835,-0.056151
1185.28935,-0.055931
1185.29035,-0.055732
1185.29135,-0.055564
1185.29235,-0.055433
1185.29335,-0.055301
1185.29435,-0.055235
1185.29535,-0.055219
1185.29635,-0.055252
1185.29735,-0.055343
1185.29835,-0.055464
1185.29935,-0.055617
1185.30035,-0.055787
1185.30135,-0.055946
1185.30235,-0.056065
1185.30335,-0.056125
1185.30435,-0.056109
1185.30535,-0.056015
1185.30635,-0.055853
1185.30735,-0.055619
1185.30835,-0.055323
1185.30935,-0.054988
1185.31035,-0.054605
1185.31135,-0.05421
1185.31235,-0.053821
1185.31335,-0.053431
1185.31435,-0.053062
1185.31535,-0.052722
1185.31635,-0.052419
1185.31735,-0.052187
1185.31835,-0.052052
1185.31935,-0.052032
1185.32035,-0.052178
1185.32135,-0.052467
1185.32235,-0.052892
1185.32335,-0.053454
1185.32435,-0.054134
1185.32535,-0.054908
1185.32635,-0.055761
1185.32735,-0.056694
1185.32835,-0.057648
1185.32935,-0.058613
1185.33035,-0.059601
1185.33135,-0.060581
1185.33235,-0.06157
1185.33335,-0.062556
1185.33435,-0.063508
1185.33535,-0.064419
1185.33635,-0.065247
1185.33735,-0.065997
1185.33835,-0.066649
1185.33935,-0.0672
1185.34035,-0.06763
1185.34135,-0.067947
1185.34235,-0.068159
1185.34335,-0.068249
1185.34435,-0.068245
1185.34535,-0.068164
1185.34635,-0.067991
1185.34735,-0.067751
1185.34835,-0.06742
1185.34935,-0.067016
1185.35035,-0.066572
1185.35135,-0.066137
1185.35235,-0.065698
1185.35335,-0.065246
1185.35435,-0.064755
1185.35535,-0.064212
1185.35635,-0.063679
1185.35735,-0.063172
1185.35835,-0.062677
1185.35935,-0.062145
1185.36035,-0.061565
1185.36135,-0.060946
1185.36235,-0.0603
1185.36335,-0.059631
1185.36435,-0.05889
1185.36535,-0.058041
1185.36635,-0.057081
1185.36735,-0.056029
1185.36835,-0.054921
1185.36935,-0.053793
1185.37035,-0.052683
1185.37135,-0.051596
1185.37235,-0.050491
1185.37335,-0.04937
1185.37435,-0.048256
1185.37535,-0.047223
1185.37635,-0.046312
1185.37735,-0.0455
1185.37835,-0.044791
1185.37935,-0.04417
1185.38035,-0.043712
1185.38135,-0.043434
1185.38235,-0.043324
1185.38335,-0.043352
1185.38435,-0.043494
1185.38535,-0.043737
1185.38635,-0.044077
1185.38735,-0.044521
1185.38835,-0.045077
1185.38935,-0.04573
1185.39035,-0.046479
1185.39135,-0.047296
1185.39235,-0.048152
1185.39335,-0.049052
1185.39435,-0.049975
1185.39535,-0.050928
1185.39635,-0.0519
1185.39735,-0.052902
1185.39835,-0.053937
1185.39935,-0.054965
1185.40035,-0.055967
1185.40135,-0.056917
1185.40235,-0.057808
1185.40335,-0.058645
1185.40435,-0.059446
1185.40535,-0.060221
1185.40635,-0.06095
1185.40735,-0.061644
1185.40835,-0.062308
1185.40935,-0.062938
1185.41035,-0.063542
1185.41135,-0.064102
1185.41235,-0.06463
1185.41335,-0.065117
1185.41435,-0.065556
1185.41535,-0.065966
1185.41635,-0.066359
1185.41735,-0.066746
1185.41835,-0.067165
1185.41935,-0.067604
1185.42035,-0.06803
1185.42135,-0.068427
1185.42235,-0.068785
1185.42335,-0.069106
1185.42435,-0.069371
1185.42535,-0.06956
1185.42635,-0.069699
1185.42735,-0.069795
1185.42835,-0.069854
1185.42935,-0.069863
1185.43035,-0.069815
1185.43135,-0.069698
1185.43235,-0.069488
1185.43335,-0.069207
1185.43435,-0.068845
1185.43535,-0.06841
1185.43635,-0.067944
1185.43735,-0.067451
1185.43835,-0.066943
1185.43935,-0.066407
1185.44035,-0.065832
1185.44135,-0.065235
1185.44235,-0.064609
1185.44335,-0.06397
1185.44435,-0.063327
1185.44535,-0.062712
1185.44635,-0.062143
1185.44735,-0.061633
1185.44835,-0.061212
1185.44935,-0.060864
1185.45035,-0.060551
1185.45135,-0.060296
1185.45235,-0.06003
1185.45335,-0.059802
1185.45435,-0.059628
1185.45535,-0.059507
1185.45635,-0.059476
1185.45735,-0.059545
1185.45835,-0.059701
1185.45935,-0.059936
1185.46035,-0.060198
1185.46135,-0.060474
1185.46235,-0.060762
1185.46335,-0.061052
1185.46435,-0.061355
1185.46535,-0.061683
1185.46635,-0.062054
1185.46735,-0.062444
1185.46835,-0.06288
1185.46935,-0.063319
1185.47035,-0.06372
1185.47135,-0.064074
1185.47235,-0.064383
1185.47335,-0.064618
1185.47435,-0.064812
1185.47535,-0.064978
1185.47635,-0.06513
1185.47735,-0.065275
1185.47835,-0.065404
1185.47935,-0.065514
1185.48035,-0.065589
1185.48135,-0.065617
1185.48235,-0.065587
1185.48335,-0.065501
1185.48435,-0.065391
1185.48535,-0.065244
1185.48635,-0.065112
1185.48735,-0.064981
1185.48835,-0.06486
1185.48935,-0.064764
1185.49035,-0.064649
1185.49135,-0.064487
1185.49235,-0.064283
1185.49335,-0.064033
1185.49435,-0.063754
1185.49535,-0.063455
1185.49635,-0.06313
1185.49735,-0.062812
1185.49835,-0.062509
1185.49935,-0.062212
1185.50035,-0.061889
1185.50135,-0.061553
1185.50235,-0.061206
1185.50335,-0.060847
1185.50435,-0.060493
1185.50535,-0.060154
1185.50635,-0.059837
1185.50735,-0.059547
1185.50835,-0.059307
1185.50935,-0.059093
1185.51035,-0.058875
1185.51135,-0.058659
1185.51235,-0.058468
1185.51335,-0.058265
1185.51435,-0.058064
1185.51535,-0.05788
1185.51635,-0.057726
1185.51735,-0.057593
1185.51835,-0.057459
1185.51935,-0.057337
1185.52035,-0.057189
1185.52135,-0.057008
1185.52235,-0.056821
1185.52335,-0.0566
1185.52435,-0.056333
1185.52535,-0.056047
1185.52635,-0.055767
1185.52735,-0.055511
1185.52835,-0.055284
1185.52935,-0.055107
1185.53035,-0.054952
1185.53135,-0.054804
1185.53235,-0.054634
1185.53335,-0.054462
1185.53435,-0.054307
1185.53535,-0.054162
1185.53635,-0.054035
1185.53735,-0.053921
1185.53835,-0.053801
1185.53935,-0.053706
1185.54035,-0.053623
1185.54135,-0.053534
1185.54235,-0.053428
1185.54335,-0.053282
1185.54435,-0.05309
1185.54535,-0.052856
1185.54635,-0.052602
1185.54735,-0.052342
1185.54835,-0.052096
1185.54935,-0.051853
1185.55035,-0.051582
1185.55135,-0.051299
1185.55235,-0.051016
1185.55335,-0.050749
1185.55435,-0.050504
1185.55535,-0.050296
1185.55635,-0.050116
1185.55735,-0.04997
1185.55835,-0.049853
1185.55935,-0.049751
1185.56035,-0.049634
1185.56135,-0.049508
1185.56235,-0.049376
1185.56335,-0.049278
1185.56435,-0.049215
1185.56535,-0.049208
1185.56635,-0.049274
1185.56735,-0.049402
1185.56835,-0.04959
1185.56935,-0.04982
1185.57035,-0.050071
1185.57135,-0.050332
1185.57235,-0.05063
1185.57335,-0.050968
1185.57435,-0.051365
1185.57535,-0.051831
1185.57635,-0.052375
1185.57735,-0.05298
1185.57835,-0.053647
1185.57935,-0.054332
1185.58035,-0.055014
1185.58135,-0.055683
1185.58235,-0.056325
1185.58335,-0.056929
1185.58435,-0.057488
1185.58535,-0.058006
1185.58635,-0.058511
1185.58735,-0.05899
1185.58835,-0.059429
1185.58935,-0.059832
1185.59035,-0.06019
1185.59135,-0.060481
1185.59235,-0.060716
1185.59335,-0.060903
1185.59435,-0.061046
1185.59535,-0.061141
1185.59635,-0.061215
1185.59735,-0.061242
1185.59835,-0.061238
1185.59935,-0.061202
1185.60035,-0.061137
1185.60135,-0.061025
1185.60235,-0.060861
1185.60335,-0.060632
1185.60435,-0.060362
1185.60535,-0.060075
1185.60635,-0.059755
1185.60735,-0.059443
1185.60835,-0.059119
1185.60935,-0.058779
1185.61035,-0.058413
1185.61135,-0.058036
1185.61235,-0.057634
1185.61335,-0.057239
1185.61435,-0.056825
1185.61535,-0.05644
1185.61635,-0.056054
1185.61735,-0.055683
1185.61835,-0.05533
1185.61935,-0.054992
1185.62035,-0.054652
1185.62135,-0.054292
1185.62235,-0.053929
1185.62335,-0.053565
1185.62435,-0.053199
1185.62535,-0.052861
1185.62635,-0.052527
1185.62735,-0.052209
1185.62835,-0.05192
1185.62935,-0.051637
1185.63035,-0.051372
1185.63135,-0.051094
1185.63235,-0.050825
1185.63335,-0.05057
1185.63435,-0.050314
1185.63535,-0.050089
1185.63635,-0.049888
1185.63735,-0.04972
1185.63835,-0.049585
1185.63935,-0.049462
1185.64035,-0.049352
1185.64135,-0.049237
1185.64235,-0.04912
1185.64335,-0.048987
1185.64435,-0.048843
1185.64535,-0.048691
1185.64635,-0.048576
1185.64735,-0.048484
1185.64835,-0.04842
1185.64935,-0.048373
1185.65035,-0.048358
1185.65135,-0.048364
1185.65235,-0.048397
1185.65335,-0.048441
1185.65435,-0.04847
1185.65535,-0.048506
1185.65635,-0.048556
1185.65735,-0.048631
1185.65835,-0.048729
1185.65935,-0.04883
1185.66035,-0.048923
1185.66135,-0.049003
1185.66235,-0.049027
1185.66335,-0.049009
1185.66435,-0.048963
1185.66535,-0.048894
1185.66635,-0.048799
1185.66735,-0.048685
1185.66835,-0.048561
1185.66935,-0.048422
1185.67035,-0.048291
1185.67135,-0.048177
1185.67235,-0.048084
1185.67335,-0.048005
1185.67435,-0.047962
1185.67535,-0.047974
1185.67635,-0.048037
1185.67735,-0.048181
1185.67835,-0.048415
1185.67935,-0.048753
1185.68035,-0.049164
1185.68135,-0.049659
1185.68235,-0.050197
1185.68335,-0.05078
1185.68435,-0.051392
1185.68535,-0.052043
1185.68635,-0.052732
1185.68735,-0.05343
1185.68835,-0.054153
1185.68935,-0.054868
1185.69035,-0.05557
1185.69135,-0.056237
1185.69235,-0.056875
1185.69335,-0.057445
1185.69435,-0.057965
1185.69535,-0.058407
1185.69635,-0.058789
1185.69735,-0.059129
1185.69835,-0.05944
1185.69935,-0.059742
1185.70035,-0.060015
1185.70135,-0.060268
1185.70235,-0.060478
1185.70335,-0.060651
1185.70435,-0.060783
1185.70535,-0.0609
1185.70635,-0.061007
1185.70735,-0.061123
1185.70835,-0.061235
1185.70935,-0.061363
1185.71035,-0.061474
1185.71135,-0.061608
1185.71235,-0.06174
1185.71335,-0.061835
1185.71435,-0.061903
1185.71535,-0.061905
1185.71635,-0.061883
1185.71735,-0.061826
1185.71835,-0.061745
1185.71935,-0.061628
1185.72035,-0.061456
1185.72135,-0.061236
1185.72235,-0.060954
1185.72335,-0.060626
1185.72435,-0.060256
1185.72535,-0.059869
1185.72635,-0.059477
1185.72735,-0.059071
1185.72835,-0.058684
1185.72935,-0.058342
1185.73035,-0.058051
1185.73135,-0.05784
1185.73235,-0.057697
1185.73335,-0.057631
1185.73435,-0.057635
1185.73535,-0.057708
1185.73635,-0.057893
1185.73735,-0.058157
1185.73835,-0.058531
1185.73935,-0.058964
1185.74035,-0.059479
1185.74135,-0.060036
1185.74235,-0.060637
1185.74335,-0.061255
1185.74435,-0.061875
1185.74535,-0.062471
1185.74635,-0.063034
1185.74735,-0.063535
1185.74835,-0.063977
1185.74935,-0.064335
1185.75035,-0.064616
1185.75135,-0.06481
1185.75235,-0.0649
1185.75335,-0.064884
1185.75435,-0.064753
1185.75535,-0.064542
1185.75635,-0.064236
1185.75735,-0.063872
1185.75835,-0.063441
1185.75935,-0.062944
1185.76035,-0.062382
1185.76135,-0.06177
1185.76235,-0.061108
1185.76335,-0.060408
1185.76435,-0.059692
1185.76535,-0.058989
1185.76635,-0.0583
1185.76735,-0.057672
1185.76835,-0.057088
1185.76935,-0.056561
1185.77035,-0.056078
1185.77135,-0.055654
1185.77235,-0.055275
1185.77335,-0.054935
1185.77435,-0.054654
1185.77535,-0.054457
1185.77635,-0.054332
1185.77735,-0.054294
1185.77835,-0.054345
1185.77935,-0.05449
1185.78035,-0.054712
1185.78135,-0.05499
1185.78235,-0.055332
1185.78335,-0.055679
1185.78435,-0.056025
1185.78535,-0.056381
1185.78635,-0.056745
1185.78735,-0.057112
1185.78835,-0.057511
1185.78935,-0.057902
1185.79035,-0.058295
1185.79135,-0.05867
1185.79235,-0.05903
1185.79335,-0.059354
1185.79435,-0.059636
1185.79535,-0.059881
1185.79635,-0.060097
1185.79735,-0.060264
1185.79835,-0.060383
1185.79935,-0.060477
1185.80035,-0.060554
1185.80135,-0.060601
1185.80235,-0.060625
1185.80335,-0.06062
1185.80435,-0.060572
1185.80535,-0.060504
1185.80635,-0.060411
1185.80735,-0.060308
1185.80835,-0.060203
1185.80935,-0.060104
1185.81035,-0.060035
1185.81135,-0.059956
1185.81235,-0.059862
1185.81335,-0.059774
1185.81435,-0.059688
1185.81535,-0.059616
1185.81635,-0.059576
1185.81735,-0.059561
1185.81835,-0.059565
1185.81935,-0.059587
1185.82035,-0.059594
1185.82135,-0.059565
1185.82235,-0.059483
1185.82335,-0.059342
1185.82435,-0.059135
1185.82535,-0.058887
1185.82635,-0.058607
1185.82735,-0.058324
1185.82835,-0.058024
1185.82935,-0.057717
1185.83035,-0.057387
1185.83135,-0.057028
1185.83235,-0.056626
1185.83335,-0.056197
1185.83435,-0.055756
1185.83535,-0.055321
1185.83635,-0.05493
1185.83735,-0.054596
1185.83835,-0.05434
1185.83935,-0.054126
1185.84035,-0.05396
1185.84135,-0.053834
1185.84235,-0.053713
1185.84335,-0.053609
1185.84435,-0.053519
1185.84535,-0.053468
1185.84635,-0.053468
1185.84735,-0.05353
1185.84835,-0.053633
1185.84935,-0.05379
1185.85035,-0.05398
1185.85135,-0.05417
1185.85235,-0.054329
1185.85335,-0.054471
1185.85435,-0.054579
1185.85535,-0.054698
1185.85635,-0.054842
1185.85735,-0.054992
1185.85835,-0.055164
1185.85935,-0.055336
1185.86035,-0.055504
1185.86135,-0.055637
1185.86235,-0.055765
1185.86335,-0.055853
1185.86435,-0.055922
1185.86535,-0.055966
1185.86635,-0.055994
1185.86735,-0.056034
1185.86835,-0.056111
1185.86935,-0.056215
1185.87035,-0.056339
1185.87135,-0.056469
1185.87235,-0.056578
1185.87335,-0.056708
1185.87435,-0.056849
1185.87535,-0.057008
1185.87635,-0.057207
1185.87735,-0.057454
1185.87835,-0.057699
1185.87935,-0.058001
1185.88035,-0.058382
1185.88135,-0.05884
1185.88235,-0.059377
1185.88335,-0.059927
1185.88435,-0.060457
1185.88535,-0.060967
1185.88635,-0.061509
1185.88735,-0.06206
1185.88835,-0.062623
1185.88935,-0.06312
1185.89035,-0.063501
1185.89135,-0.063812
1185.89235,-0.063986
1185.89335,-0.064032
1185.89435,-0.063962
1185.89535,-0.063732
1185.89635,-0.063352
1185.89735,-0.062863
1185.89835,-0.062279
1185.89935,-0.061656
1185.90035,-0.061036
1185.90135,-0.060389
1185.90235,-0.059662
1185.90335,-0.058889
1185.90435,-0.058097
1185.90535,-0.057342
1185.90635,-0.056676
1185.90735,-0.056075
1185.90835,-0.055564
1185.90935,-0.055151
1185.91035,-0.054868
1185.91135,-0.054703
1185.91235,-0.054625
1185.91335,-0.054585
1185.91435,-0.054585
1185.91535,-0.054616
1185.91635,-0.054672
1185.91735,-0.0548
1185.91835,-0.055001
1185.91935,-0.055266
1185.92035,-0.055575
1185.92135,-0.055928
1185.92235,-0.056315
1185.92335,-0.056725
1185.92435,-0.057182
1185.92535,-0.057678
1185.92635,-0.058189
1185.92735,-0.058726
1185.92835,-0.05929
1185.92935,-0.059869
1185.93035,-0.060435
1185.93135,-0.060985
1185.93235,-0.061503
1185.93335,-0.061982
1185.93435,-0.06244
1185.93535,-0.06287
1185.93635,-0.063279
1185.93735,-0.063655
1185.93835,-0.06401
1185.93935,-0.064327
1185.94035,-0.064605
1185.94135,-0.064847
1185.94235,-0.065047
1185.94335,-0.065211
1185.94435,-0.065317
1185.94535,-0.065387
1185.94635,-0.065438
1185.94735,-0.065484
1185.94835,-0.065539
1185.94935,-0.065589
1185.95035,-0.065611
1185.95135,-0.065573
1185.95235,-0.065472
1185.95335,-0.06531
1185.95435,-0.065101
1185.95535,-0.064871
1185.95635,-0.064645
1185.95735,-0.064427
1185.95835,-0.064221
1185.95935,-0.064032
1185.96035,-0.063868
1185.96135,-0.063729
1185.96235,-0.063598
1185.96335,-0.063477
1185.96435,-0.063358
1185.96535,-0.063264
1185.96635,-0.063209
1185.96735,-0.063235
1185.96835,-0.063321
1185.96935,-0.063451
1185.97035,-0.063595
1185.97135,-0.063721
1185.97235,-0.063767
1185.97335,-0.063747
1185.97435,-0.063665
1185.97535,-0.06354
1185.97635,-0.063395
1185.97735,-0.06324
1185.97835,-0.063044
1185.97935,-0.062781
1185.98035,-0.062438
1185.98135,-0.061982
1185.98235,-0.061408
1185.98335,-0.060753
1185.98435,-0.060058
1185.98535,-0.059371
1185.98635,-0.05871
1185.98735,-0.058097
1185.98835,-0.057568
1185.98935,-0.057094
1185.99035,-0.056678
1185.99135,-0.056318
1185.99235,-0.056021
1185.99335,-0.055789
1185.99435,-0.055661
1185.99535,-0.055676
1185.99635,-0.05584
1185.99735,-0.056163
1185.99835,-0.05667
1185.99935,-0.057317
1186.00035,-0.058068
1186.00135,-0.058893
1186.00235,-0.059765
1186.00335,-0.060667
1186.00435,-0.061585
1186.00535,-0.062535
1186.00635,-0.063501
1186.00735,-0.064464
1186.00835,-0.065398
1186.00935,-0.066277
1186.01035,-0.067086
1186.01135,-0.067795
1186.01235,-0.068381
1186.01335,-0.068842
1186.01435,-0.069167
1186.01535,-0.069361
1186.01635,-0.069451
1186.01735,-0.06944
1186.01835,-0.069371
1186.01935,-0.069229
1186.02035,-0.069005
1186.02135,-0.068689
1186.02235,-0.068283
1186.02335,-0.067808
1186.02435,-0.067281
1186.02535,-0.066748
1186.02635,-0.066232
1186.02735,-0.065751
1186.02835,-0.065319
1186.02935,-0.064961
1186.03035,-0.064638
1186.03135,-0.064364
1186.03235,-0.064098
1186.03335,-0.063844
1186.03435,-0.063609
1186.03535,-0.063422
1186.03635,-0.063308
1186.03735,-0.06327
1186.03835,-0.063299
1186.03935,-0.063363
1186.04035,-0.063426
1186.04135,-0.063428
1186.04235,-0.063371
1186.04335,-0.063264
1186.04435,-0.063143
1186.04535,-0.063003
1186.04635,-0.062882
1186.04735,-0.062757
1186.04835,-0.062656
1186.04935,-0.062551
1186.05035,-0.06241
1186.05135,-0.062203
1186.05235,-0.061942
1186.05335,-0.061621
1186.05435,-0.061276
1186.05535,-0.060947
1186.05635,-0.060657
1186.05735,-0.060446
1186.05835,-0.060287
1186.05935,-0.060173
1186.06035,-0.060061
1186.06135,-0.059951
1186.06235,-0.059863
1186.06335,-0.059818
1186.06435,-0.059817
1186.06535,-0.059894
1186.06635,-0.060057
1186.06735,-0.060324
1186.06835,-0.060674
1186.06935,-0.061133
1186.07035,-0.061691
1186.07135,-0.062332
1186.07235,-0.063029
1186.07335,-0.063735
1186.07435,-0.064445
1186.07535,-0.065143
1186.07635,-0.065845
1186.07735,-0.06657
1186.07835,-0.067288
1186.07935,-0.067958
1186.08035,-0.068553
1186.08135,-0.069051
1186.08235,-0.069442
1186.08335,-0.069738
1186.08435,-0.069944
1186.08535,-0.070045
1186.08635,-0.070021
1186.08735,-0.069883
1186.08835,-0.069681
1186.08935,-0.069466
1186.09035,-0.069249
1186.09135,-0.069025
1186.09235,-0.068766
1186.09335,-0.068425
1186.09435,-0.068013
1186.09535,-0.067571
1186.09635,-0.067147
1186.09735,-0.066763
1186.09835,-0.066436
1186.09935,-0.066133
1186.10035,-0.065844
1186.10135,-0.065545
1186.10235,-0.065248
1186.10335,-0.064926
1186.10435,-0.064585
1186.10535,-0.064208
1186.10635,-0.063832
1186.10735,-0.063461
1186.10835,-0.06313
1186.10935,-0.062869
1186.11035,-0.06266
1186.11135,-0.062489
1186.11235,-0.06235
1186.11335,-0.062221
1186.11435,-0.062091
1186.11535,-0.061999
1186.11635,-0.061958
1186.11735,-0.061986
1186.11835,-0.06207
1186.11935,-0.062188
1186.12035,-0.0623
1186.12135,-0.062408
1186.12235,-0.062467
1186.12335,-0.062473
1186.12435,-0.062425
1186.12535,-0.062307
1186.12635,-0.062126
1186.12735,-0.061902
1186.12835,-0.061618
1186.12935,-0.061269
1186.13035,-0.060875
1186.13135,-0.060403
1186.13235,-0.059831
1186.13335,-0.059174
1186.13435,-0.058444
1186.13535,-0.057708
1186.13635,-0.056987
1186.13735,-0.056304
1186.13835,-0.055671
1186.13935,-0.055102
1186.14035,-0.054608
1186.14135,-0.054195
1186.14235,-0.053877
1186.14335,-0.053644
1186.14435,-0.053505
1186.14535,-0.053472
1186.14635,-0.053545
1186.14735,-0.053731
1186.14835,-0.054051
1186.14935,-0.054504
1186.15035,-0.055073
1186.15135,-0.055719
1186.15235,-0.056405
